"date","car_total","ch_total","bm_total","dp_total","nm_total","mp_total","mt_range_sum_total"
2019-04-19,367.815,169071.8832,0,0,879.5328,0,170319.231
2019-04-20,182.3142,149249.8962,0,0,806.1024,0,150238.3128
2019-04-21,34.3746,112882.7115,0,0,672.0192,0,113589.1053
2019-04-22,0,78604.0047,0,0,609.7632,0,79213.7679
2019-04-23,0,70886.394,0,0,575.4432,0,71461.8372
2019-04-24,0,70272.0819,0,0,532.3488,0,70804.4307
2019-04-25,0,50347.4805,0,0,484.464,0,50831.9445
2019-04-26,0,32324.9103,0,0,422.208,0,32747.1183
2019-04-27,0,15706.4166,0,0,299.2992,0,16005.7158
2019-04-28,0,4989.6252,0,0,177.1872,0,5166.8124
2019-04-29,0,852.066,0,0,110.1408,0,962.2068
2019-04-30,0,157.1283,0,0,87.792,0,244.9203
