date,swe_mm,depth_cm,precip_accum_mm,air_temp,air_temp_max,air_temp_min,air_temp_av
2019-03-01,323,112,447,1.2,6.5,-0.4,2.5
2019-03-02,323,109,447,1.2,2.3,-0.4,1
2019-03-03,335,114,462,0.4,1.2,-0.6,0.3
2019-03-04,343,117,470,-0.1,2,-3.7,-0.8
2019-03-05,343,114,470,-3.7,8.1,-4.1,2.2
2019-03-06,343,112,470,2.6,9.5,1.6,4.5
2019-03-07,340,109,470,2.9,6.9,0.6,3.1
2019-03-08,335,107,470,0.7,3.1,-6.2,-1.3
2019-03-09,345,112,478,-5.9,3.6,-7,-2.4
2019-03-10,338,107,478,-2.8,5.6,-4.5,0.4
2019-03-11,340,109,480,-0.8,5.2,-0.8,1.2
2019-03-12,345,112,495,2.1,3.8,-3.4,0.6
2019-03-13,371,130,521,-3.4,-3.1,-7.3,-4.6
2019-03-14,419,155,554,-7.2,1.4,-10.2,-5.6
2019-03-15,422,147,556,-10.2,1,-11.3,-4.7
2019-03-16,422,137,556,-4.4,5.3,-7.1,-1.3
2019-03-17,422,130,556,-1,8.1,-3.7,1.7
2019-03-18,422,124,556,-1,6.4,-1.2,2.4
2019-03-19,422,122,556,0,10.2,-1.5,2.6
2019-03-20,419,122,556,-1.3,9.1,-2,3.5
2019-03-21,419,119,559,3.6,3.7,-3.1,0.5
2019-03-22,427,119,561,-3.1,2.7,-4.2,-1.8
2019-03-23,424,122,561,-2.4,7.3,-4.5,1.1
2019-03-24,419,117,561,0,8,-2.1,2.2
2019-03-25,414,114,561,0.2,12.2,-1.7,4.6
2019-03-26,406,109,561,4.4,14,2.2,7.9
2019-03-27,399,107,561,6.2,12.6,4.8,7.6
2019-03-28,394,102,561,5,12.6,2.4,6.8
2019-03-29,386,99,561,2.5,6.5,-4.7,1.1
2019-03-30,386,97,561,-4.5,4.8,-7.1,-0.9
2019-03-31,386,97,561,-1.5,3.4,-5.4,-2
2019-04-01,384,97,561,-2.8,9.3,-6.8,2.2
2019-04-02,376,91,564,2.9,9.2,1,4.7
2019-04-03,371,91,564,3.6,7.2,-1.6,2
2019-04-04,376,94,566,0.5,11.7,-0.4,5.2
2019-04-05,368,91,569,3,10.8,2,4.8
2019-04-06,358,86,569,2,10.3,0.3,3.9
2019-04-07,348,86,569,2.2,13.3,1.7,6.8
2019-04-08,333,84,569,4.8,15.2,2.9,9.2
2019-04-09,307,76,569,8.4,14.9,6.1,9.7
2019-04-10,307,74,569,6.1,6.1,-4.2,-1.1
2019-04-11,312,81,579,-4.2,4.1,-5.9,-1.9
2019-04-12,315,79,582,-5.9,3.7,-6.6,-1.6
2019-04-13,315,79,582,-3.7,7.2,-4.5,0.8
2019-04-14,305,71,582,0.5,11.6,-0.1,5.5
2019-04-15,290,69,584,3,12.3,1.4,6.6
2019-04-16,269,61,584,4.4,8.6,1,4.2
2019-04-17,254,58,584,1,9.3,0.2,4
2019-04-18,249,56,584,1.6,13.6,0.1,6.6
2019-04-19,218,53,584,3.9,16.3,2.6,9.8
2019-04-20,190,48,587,9.9,13,5.7,8.9
2019-04-21,178,43,587,5.7,11.5,3.7,7.2
2019-04-22,160,41,587,3.8,9.7,0.8,5.5
2019-04-23,142,38,587,2.6,8.2,1.4,3.6
2019-04-24,130,36,587,2.4,13.7,2,7.9
2019-04-25,107,30,587,6.2,15.5,4.3,9.7
2019-04-26,76,20,589,7,15.3,6.7,10.9
2019-04-27,56,18,589,7.1,15.2,6.1,10.6
2019-04-28,36,10,589,8.1,14.8,6.2,10.2
2019-04-29,0,0,589,7.5,11.6,2.6,7.1
2019-04-30,0,0,592,2.7,8,-0.5,3.5
2019-05-01,0,0,597,2.7,9.3,1.4,4.4
2019-05-02,0,0,597,3.7,12.2,1.7,6.2
2019-05-03,0,0,597,2.3,12.9,0.5,6.4
2019-05-04,0,0,597,4.1,15.4,3.2,9
2019-05-05,0,0,597,6.9,16.4,4.5,10.2
2019-05-06,0,0,597,7.6,12.9,4.6,8.9
2019-05-07,0,0,597,4.6,11.5,1.4,5.5
2019-05-08,0,0,597,1.4,6.5,0.7,2.3
2019-05-09,0,0,602,1.2,6.4,0.4,2.2
2019-05-10,0,0,617,1.4,3.8,1.3,2.2
2019-05-11,0,0,630,1.8,9.1,1.1,4.5
2019-05-12,0,0,630,3.3,12.7,1.9,7.4
2019-05-13,0,0,630,5.2,16.2,4.1,10.1
2019-05-14,0,0,630,8.7,17.4,7.3,11.8
2019-05-15,0,0,630,9.2,18.5,8.7,12.4
2019-05-16,0,0,630,10,15.3,5.4,10.5
2019-05-17,0,0,630,5.5,7.8,-2.4,2.3
2019-05-18,0,0,645,-2.1,10,-3.3,3.4
2019-05-19,0,0,648,5.3,8.3,0,5
2019-05-20,0,0,648,0,2.1,-2.5,-1
2019-05-21,28,10,681,-2,5.1,-2,0.3
2019-05-22,28,10,686,-0.8,4,-1.4,1.3
2019-05-23,30,10,688,2.2,4.1,-1.4,1.1
2019-05-24,41,13,701,-0.6,10.7,-0.9,5
2019-05-25,25,5,701,4.6,14,4.1,9.1
2019-05-26,0,0,701,7.7,13.5,4.4,8.9
2019-05-27,0,0,701,4.4,8.6,-0.8,3.4
2019-05-28,0,0,701,-0.7,9.2,-1.2,3.9
2019-05-29,0,0,704,2.4,10.3,0.6,5.4
2019-05-30,0,0,704,4.7,12.1,2.6,7.7
2019-05-31,0,0,704,7,16.8,6,11.5
2019-06-01,0,0,704,8.8,18.8,8,13.2
2019-06-02,0,0,704,10.2,18.3,9,13
2019-06-03,0,0,704,9.5,18,8.4,12.8
2019-06-04,0,0,704,11.5,18.6,7.5,11.9
2019-06-05,0,0,704,8.1,18.7,7.5,12.2
2019-06-06,0,0,704,10.5,21.3,9.4,15
2019-06-07,0,0,704,11.9,19.9,10.2,14.3
2019-06-08,0,0,704,10.4,19.3,8.7,13.6
2019-06-09,0,0,704,10,18.4,7.3,12.5
2019-06-10,0,0,704,11.5,20.8,8.7,13.9
2019-06-11,0,0,704,11.7,21.2,10.9,15.3
2019-06-12,0,0,704,11,22.9,9.4,16.2
2019-06-13,0,0,704,12.4,23,11.4,17
2019-06-14,0,0,704,13.1,21.2,10.6,15.6
2019-06-15,0,0,704,10.6,19.1,8.7,13.6
2019-06-16,0,0,704,10.8,20.6,8.2,13
2019-06-17,0,0,706,11,20.2,7.6,12.4
2019-06-18,0,0,706,7.7,19.9,7.3,12.9
2019-06-19,0,0,706,9.4,21.7,8.1,15
2019-06-20,0,0,706,12.4,21.6,10.6,15.6
2019-06-21,0,0,706,11.1,19,9.9,14
2019-06-22,0,0,706,10.3,13.6,2.2,8
2019-06-23,0,0,714,2.6,14.8,1.8,8.2
2019-06-24,0,0,714,5.9,19.4,5.6,13
2019-06-25,0,0,714,12,22.1,9.8,16
2019-06-26,0,0,714,11.9,21.6,10.7,15.9
2019-06-27,0,0,714,13.4,22.5,12.5,17.3
2019-06-28,0,0,714,15.4,24.1,11.6,17.2
2019-06-29,0,0,714,16.1,22,13.8,17.5
2019-06-30,0,0,714,14.7,22.4,12.6,15.9
2019-07-01,0,0,714,13.9,23.7,10.6,16.2
2019-07-02,0,0,716,13.8,22.7,12.4,17.1
2019-07-03,0,0,716,13.7,22.1,11.8,16.4
2019-07-04,0,0,716,12.3,22.3,11.1,16.3
2019-07-05,0,0,716,13,23.6,10.6,16.8
2019-07-06,0,0,716,14.5,16.7,11.9,13.9
2019-07-07,0,0,716,12.3,21.9,10.8,14.7
2019-07-08,0,0,716,11.9,20.2,9.8,14.7
2019-07-09,0,0,716,11.7,22.7,10,15.7
2019-07-10,0,0,716,12.5,25.3,11.7,18.3
2019-07-11,0,0,716,18.4,23.6,13.8,18.7
2019-07-12,0,0,716,13.9,25.1,13.2,18.4
2019-07-13,0,0,716,15.4,22.3,11.9,17.1
2019-07-14,0,0,719,15.6,21.4,13.4,16.8
2019-07-15,0,0,719,15.3,26.3,15.2,19.5
2019-07-16,0,0,719,16.8,26.2,14.7,19.6
2019-07-17,,,719,16.3,24.9,13.1,18.7
2019-07-18,,,719,15.4,25.4,12.9,18.4
2019-07-19,,,719,14.6,26.2,14.2,19.4
2019-07-20,,,716,16.5,25,14,18.3
2019-07-21,,,719,14.4,25.4,13.4,18.7
2019-07-22,,,719,16.4,25.7,13.8,17.5
2019-07-23,0,,719,14.4,22.3,11.5,17.1
2019-07-24,,,719,15,22.8,12.4,16.5
2019-07-25,0,,719,12.5,21.7,11.5,15.5
2019-07-26,0,0,737,13.1,23.2,10.8,16.7
2019-07-27,,,737,15.2,23.8,12,17.7
2019-07-28,,,734,14.1,24.9,12,17.6
2019-07-29,,,737,14.2,24.9,13.1,18.9
2019-07-30,,,734,16.5,22,13.6,17
2019-07-31,0,,737,15.7,,,
,,,,,,,
 Home,Contact Us  |  NRCS  |  USDA  |  FirstGov | Accessibility  |  FOIA ,,,,,,
,Privacy Policy  |  Nondiscrimination Statement  |  Disclaimer,,,,,,
